uuid,content,summary,language,organization,content_type,dataset
6de15738-d332-4580-b656-6927e43ed7b5,"Real Madrid's Spanish title defense lurched to a new low on Saturday, as Kaka was sent off in a 0-0 draw at bottom club Osasuna. The result means Jose Mourinho's third-placed team could fall 18 points behind Barcelona if the La Liga leaders win at Malaga on Sunday, while city rivals Atletico Madrid can move seven clear of Real by beating Zaragoza. With top scorer Cristiano Ronaldo ending a run of 60 consecutive league appearances due to suspension, Real looked woefully short of attacking ideas despite the return of striker Gonzalo Higuain. Kaka came on for winger Angel Di Maria just before an hour was played, but the 2007 world player of the year was booked twice within 18 minutes to leave his side a man short. The Brazilian's first yellow card came for jumping with an arm raised and the second was for stopping the home players taking a quick free-kick, resulting in his first red for Real since signing from AC Milan for a reported $100 million in 2009. Mourinho also brought on striker Karim Benzema and Mesut Ozil for Higuain and Luka Modric, but Real's best chance was ruled out for offside. Los Blancos have now won only six of the last 12 matches in all competitions, and Mourinho's future at the nine-time European titleholders may hinge on next month's Champions League last-16 clash with Ronaldo's former club Manchester United. His team have already lost seven times this season -- two more defeats than the whole of the 2011-12 campaign -- and all of them have been away from home. ""I liked the team's attitude, I have no criticism. Lots of players had great matches, like Albiol and Coentrao, who haven't played for a while and they performed very well in a very demanding match,"" said Mourinho, who was also without suspended defender Sergio Ramos. ""I never talk about the missing players. We have had players injured for a month or two and I've never talked about them. We also have players suspended and I have not used that as an excuse."" However, he hinted that his players were struggling to deal with the big points deficit they face in the title race. ""The explanation begins on the first match day and since then things have happened that I do not want to talk about,"" said Mourinho. ""After that, when the gap is big, one team plays without pressure and the other one feels like that they can't close the gap and there are motivational issues."" Iker Casillas retained his place in goal, having been handed a second chance alter an injury to his replacement Adan, but Mourinho would not guarantee that the Spain captain would stay in the team for Tuesday's Spanish Cup quarterfinal first leg against Valencia. ""He hardly touched the ball against Osasuna, but it can be said that in these two matches the team has been good defensively and he has been part of the team's defensive play. It is too early to say whether he will play against Valencia."" Valencia moved up to seventh in the table after beating Sevilla 2-0, with both goals coming from Spain striker Roberto Soldado. Soldado netted twice from corners to take his tally to 11 in La Liga this season to put his team above Levante on goal difference, while Sevilla stayed 12th. Earlier, Espanyol moved out of the bottom three with a 1-0 win at home to Celta Vigo, as Sergio Garcia scored a first-half winner. Real Mallorca stayed just above the bottom three after a 3-1 defeat at mid-table Valladolid, whose German winger Patrick Ebert celebrated his return from injury with two goals. In Italy, Inter Milan moved up to third place with a 2-0 win at home to lowly Pescara. Argentine forward Rodrigo Palacio scored in the first half and then set up Colombian Freddy Guarin nine minutes after halftime to leave Inter six points behind leaders Juventus, who host mid-table Atalanta on Sunday. Bologna moved five points clear of the relegation zone with a 4-0 win at home to Chievo, as former Italy striker Alberto Gilardino scored twice.","Brazil midfielder Kaka sent off in Real Madrid's 0-0 draw with bottom Spanish club Osasuna .
Former AC Milan star booked twice inside of 20 minutes after coming on in second half .
Jose Mourinho's Los Blancos could end the weekend 18 points behind leaders Barcelona .
In Italy's Serie A, Inter Milan move up to third place with 2-0 victory at home to Pescara .",eng,CNN,article,DialyNews
e3b02b5f-41c6-4eaa-aedf-befdfdc01182,"By . Ted Thornhill . PUBLISHED: . 04:07 EST, 25 December 2013 . | . UPDATED: . 04:08 EST, 25 December 2013 . A lawyer for an Indian diplomat whose arrest and strip search in New York City drew angry responses from officials in India accused U.S. authorities of bungling the investigation. On Tuesday attorney Daniel Arshack said the agent who drew up charges against his client made a key error in reading a form submitted on behalf of a domestic worker for Devyani Khobragade, India's deputy consul general in New York. She was arrested two weeks ago and charged with submitting false documents to obtain a work visa for her New York City housekeeper. 'Mistake': Devyani Khobragade's lawyer claims that officials made an error while reviewing a work visa form she'd submitted for her New York maid . Arshack said in an email that the error . was in ‘erroneously and disastrously’ mistaking Khobragade's listed base . salary of $4,500 per month for what she intended to pay her . housekeeper. The lawyer said Khobragade's salary . needed to be listed on the form so that U.S. embassy officials in India . would know that Khobragade had sufficient income to be able to pay her . housekeeper $1,560 per month, or $9.75 per hour for a 40-hour workweek. In court documents, authorities claim she paid her housekeeper about . $3.31 per hour. In an . interview, Arshack said it became apparent as he and others closely . reviewed the forms Khobragade was required to submit to arrange for the . hiring of her housekeeper that the information she had submitted had . been misunderstood. ‘It's incredibly unsexy kind of information, but it does go right to the heart of what this is about,’ he said. Devyani Khobragade was arrested earlier this . month after being accused of lying on a visa application for her . housekeeper and paying her only $3 per hour . Prosecutors declined to comment on Arshack's claims. Arshack . has represented Khobragade since she was arrested December 13, charged with . lying on a visa form about how much she paid her housekeeper. U.S. Secretary of State John Kerry has expressed regret over the case while . Indian officials have said they are outraged, particularly at a . strip-search of Khobragade that they say was degrading and unnecessary, . though U.S. authorities have called it standard procedure. Khobragade . has said she has full diplomatic immunity, though U.S. officials have . said her immunity is limited to acts performed in the exercise of . consular functions. Philip Richard, the husband of housekeeper Sangeeta Richard (pictured), filed a court petition in New Delhi saying that his wife was being worked from 6am to 11pm every day by diplomat Devyani Khobragade in New York . She has . been transferred to India's United Nations mission, an assignment that . has been processed by the Indian government and the United Nations but . awaits U.S. State Department approval. She would have broader immunity . in that position. In an . unusual statement last week, U.S. Attorney Preet Bharara responded to . what he described as misinformation and factual inaccuracy in the case . by saying Khobragade was accused of creating false documents and lying . to the U.S. government about what she was doing, including hiring a . housekeeper who was working far more than the 40 hours per week she was . contracted to work. Uttam Khobragade, father of Indian diplomat Devyani Khobragade, has been accused of harassing the family of her housekeeper after they complained about her treatment . He also . questioned why there was ‘precious little outrage’ about the treatment . of the Indian housekeeper and her husband while there was so much about . the alleged treatment of Khobragade. He . said his office's sole motivation was to uphold the law, protect . victims and hold lawbreakers accountable, ‘no matter what their societal . status and no matter how powerful, rich or connected they are.’ In the dock: An artist's sketch of Devyani Khobragade at her arraignment in Manhattan Federal Court last week . Protesters in the eastern Indian city of Bhubaneswar, burn an effigy of Barack Obama as the international fall-out of Dr Khobragade's domestic dispute continues to escalate . These . developments came as it was revealed that a lawsuit filed months ago on . behalf of the housekeeper alleged poor working conditions. Philip Richard, Ms Richard's husband, filed a petition at the High Court in New Delhi in . July saying that his wife was being worked from 6am to 11pm every day. Mr Richard also said the consular . official's father Uttam Khobragade had threatened Mrs Richard's family . saying that he would have them abducted and framed on false drug . charges. In the petition, first seen by Outlookindia.com, . a concerned Mr Richard wrote: 'The treatment of Sangeeta by Devyani . Khobragade is tantamount to keeping a person in slavery-like conditions . or keeping a person in bondage.' The . petition also stated: 'Uttam Khobragade called Sangeeta's family . several times and threatened them that they would have to face dire . consequences if she complains and that he would ruin their future, get . them abducted and frame false charges of drugs against them.' Mr . Richard also wrote that Khobragade had accused his wife of stealing in . front of a U.S. immigration officer but would not provide details of . what the woman took. A group supporting domestic workers' rights demonstrate across the street from the Indian Consulate General on December 20 in New York . Mrs Richard's daughter Jennifer also wrote a letter to U.S. officials saying that her mother was unhappy and wanted to return to India but the diplomat refused to let her go. Mr Richard's claim was dismissed in July, according to his lawyer, because the high court claimed 'no jurisdiction on a crime committed on foreign soil'. The case has escalated into an international incident with Indians reacting with fury over the treatment of Khobragade and her claim of being strip searched at a New York jail before being held in a cell with drug addicts and sex workers.","Lawyer for Devyani Khobragade claim's officials mistook her listed base salary for what she intended to pay her housekeeper .
'It's incredibly unsexy kind of information, but it does go right to the heart of what this is about,' he said .
Khobragade was arrested in early December, charged with submitting false documents to obtain a work visa for her New York maid .
Her detainment and subsequent strip search has soured U.S-India relations .",eng,CNN,article,DialyNews
76d5424e-97fa-4928-8b07-83ea4260cc1e,"San Marino manager Pierangelo Manzaroli admits Thursday's match against England is an exercise in 'damage limitation' but insists his side do deserve their place in the Euro 2016 qualification stage. San Marino are ranked joint 208th with Bhutan in the FIFA World Rankings and have never won a competitive fixture. England are expected to inflict another heavy defeat on Manzaroli's team of part-timers, having scored 26 goals and conceded one in the sides' last four meetings. San Marino manager Pierangelo Manzarol is hoping to keep the score down against England . The San Marino squad trained at Wembley on Wednesday night ahead of the Group E qualifier . 'It will have to be a big effort,' Manzaroli said. 'Playing England is different for us because more often than not it is a matter of damage limitation. 'But we don't rule anything out - you never know when the chance will arrive to get a result.' Manzaroli continued: 'It's going to be a difficult match and the main objective will be to come away without a heavy defeat. 'We also want to try to show what we can do and try to keep the match even for as long as possible.' Alessandro Della Valle looks dejected after putting through his own net against England last year . Daniel Sturridge heaped more misery on minnows back in March 2013 . England still have four more international matches to play in 2014 and of the five other teams drawn in Group E, only Switzerland are ranked inside the world's top 50. It has been suggested struggling sides like San Marino should have to go through a play-off before reaching the qualification stage but Manzaroli disagrees. 'We want to carry on playing in the biggest and best stadiums in Europe and we think it is our right to do that,' Manzaroli said. 'Every time we do, we show we are committed and we give our all so we want to carry on with that. Manzarol has briefed his players to expect another onslaught against Roy Hodgson's side . Manzarol gives instructions during training on Wednesday night . 'If the international schedule is too dense and they want to take some matches away that is up to UEFA. 'But we are a member of UEFA and we think we have as much right as anyone else to play against the big teams.' Manzaroli added: 'It is not easy to start again after every defeat. 'We have shown, however, we always regroup, we never lose heart, we play with passion and perhaps we are a good example of healthy sporting principles in a world when business rules supreme.' San Marino, who have never conceded less than five goals against England, lost their opening Group E fixture 2-0 at home to Lithuania. Alex Oxlade-Chamberlain will be hoping lightning strikes twice following his goal against San Marino in 2013 .","Pierangelo Manzaroli admits minnows are just aiming to keep score down .
San Marino have never conceded less than five goals against Three Lions .
Manzaroli says his country deserve their place in Euro 2016 qualifiers .",eng,CNN,article,DialyNews
56824f70-aaec-4475-b933-e34860d116d5,"Parents are outraged that a registered sex offender was allowed to play at a school concert. Melissa Salsbury, who also models as Mia Rose, performed during assembly at Kiona-Benton City High School in Benton City, Washington on Tuesday. She was part of group, A.N.E./Money over Misery, which aims to share positive messages about bullying, peer pressure and self-worth. Salsbury, however, was convicted in 2011 and imprisoned for almost a year for forcing underage girls into prostitution. She was placed on the sex offenders' register. Scroll down for video . Melissa Salsbury, who also goes by the modelling name Mia Rose, turned herself into police after performing at a high school with her band despite being on the sex offenders' registry . Police heard on Tuesday that Salsbury had been at the school. Benton County Sheriff’s Detective Mike Wilson told Tri-City Herald that Salsbury turned herself into police on Wednesday. The school district apologized to angry parents and students for the situation, adding that Salsbury had not been cleared to perform there. Daily Mail Online was awaiting a comment on Friday from A.N.E., but it appeared that her fellow band members were unaware Salsbury was a convicted sex offender. In a YouTube message on Thursday, the group said: 'Yes it was a negative incident that took place a couple of years ago and that is still held over that individual's head but we are here to spread a positive message. We are here to spread positive hip-hop.' They added: 'We don't condone the incidents that took place a few years ago and we want everyone to know we didn't have any knowledge of that.' In 2011, Salsbury was jailed for 300 days for forcing underage girls to have sex with men, the Tri-City Herald reported. Model Mia Rose (left and right) spent almost a year in prison in 2011 after she forced girls who thought they were going to do exotic dancing into having sex with men who answered personal ads . A registered sex offender was among the performers at a motivational assembly Tuesday at Kiona-Benton City High School in Washington. The school district apologized to outraged parents for not completing a background check . Salsbury, then 20 and having just given birth to her son, pleaded guilty to a felony of promoting commercial sexual abuse of a minor. She was given a reduced sentence due to her full cooperation with police which led to the convictions of five others, including her husband. It was also noted that Salsbury had been forced into stripping and prostitution when she was a minor and was reportedly told she would be traded into the sex slave industry if she didn't cooperate. According to the local news outlet, Salsbury recruited 17 and 18-year-old high school girls in 2010 telling them they would be paid to dance. Salsbury put ads on a classifieds website and then when contacted by johns would rent rooms at a Kennewick hotel and force girls into sex with the men. She threatened the girls by telling them she would tell their parents or boyfriends, and that they would be traded into sex slavery. She kept profits from the prostitution, according to reports from the time. She was caught and the prostitution ring discovered when one emotionally distressed girl broke down to a school teacher.","Melissa Salsbury, who also goes by Mia Rose, performed during assembly at Kiona-Benton City High School in Washington on Tuesday .
Salsbury was jailed in 2011 for forcing underage girls into prostitution. She was placed on the sex offenders' register .
Her fellow bandmates released a statement saying they knew nothing about her past .
The school district has apologized to students and parents for not properly vetting the performers .",eng,CNN,article,DialyNews
15b0e410-0ce9-483e-a513-c7060ef76a85,"Many more children have been killed in Gaza every day compared with Ukraine, Afghanistan, Iraq and other conflict zones. By far. In late October, the international nonprofit Save the Children reported that the number of children killed in the Gaza Strip over three weeks of Israel’s bombardment had surpassed the annual number of children killed in global conflict zones every year since 2019. Since then, the number of tiny bodies wrapped in white shrouds and surrounded by grieving family members has only grown as Israel has also launched a ground offensive, adding artillery fire to the destruction unleashed by its missiles. Yet as the war rages on a month after it started, even the numbers don’t fully reveal the scale at which Gaza’s children have been killed. Here is how the deaths compare with some other major conflicts in recent years. All have been horrific and devastating for children. Still, Gaza stands out. Starkly.          Follow Al Jazeera English:","In late October, the international nonprofit Save the Children reported that the number of children killed in the Gaza Strip over three weeks of Israels bombardment had surpassed the annual number of… [+4393 chars]",eng,Al Jazeera English,article,GlobalNews
85454e08-8e1d-4f7b-9816-f1fbcd2e84c8,"For more than 600 days now, Ukraine has withstood a full-scale invasion that it wassupposed to losein about 48 hours. But that defense is taking its toll on frontline soldiers who feel they are bearing a heavy burden that is not shared by the rest of society, Melinda Haring, an expert on Ukraine, told Insider inan interview following a recent tripto the country. ""They're flinty and steely and determined,"" Haring, a senior fellow at the Atlantic Council, a Washington-based think tank, said of the soldiers she spoke to in Zaporizhzhia, a southeastern region of Ukraine, about two-thirds of which is occupied by Russian troops. ""But when you talk to them for more than five minutes, they'll tell you that there's frustration."" A big issue is time, or the lack thereof, away from the battlefield. Soldiers only get 30 days off each year — and can only take up to 10 days off at a time. That means, since February 2022, most ""haven't seen much of their family,"" Haring said. And that, she said, is a source of tension. ""A lot of them feel like there's not a whole-of-society effort behind them. There's a lot of people who are in Kyiv posing for selfies and eating in restaurants, while a small segment of Ukrainian society is the one that's sticking its neck out,"" Haring said. ""That's a common feeling. There's a lot of stories of divorce, and of family separation, and also depression. And a lot of PTSD."" There's also a feeling that Ukraine's allies are asking the country's armed forces to fight a war in a way that they never would ask their own soldiers. ""When I was talking to soldiers on the frontlines, they did say, overall, the mood was one of determination, but also: 'We can't keep doing this without air power. You can't ask us to do this. You can't ask us to fight in a way you wouldn't fight yourself.' They're very eager to have air cover,"" Haring said. Russia has suffered staggering losses in Ukraine, even as it largely enjoys air supremacy. In August, US officials said as many as 120,000 Russian troops had been killed and up to 180,000 wounded,The New York Times reported. But Ukraine has also lost many people: about 70,000 soldiers have been killed, the officials said, and as many as 120,000 injured. That toll, Haring said, is felt on the frontlines. Those who have survived the fighting thus far are eager for it to end — albeit not at any cost. ""One thing that I was surprised with is we have these intricate debates about, 'What is victory?'"" Haring said. 'But when you go and talk to soldiers, they just want to go home. They want peace, and they want to go home."" That's a normal human reaction to a year-and-a-half of bloodshed. But it should not be read as a desire for peace on Russia's terms, Haring stressed. After all the alleged Russian war crimes in cities such as Bucha and Mariupol, most Ukrainians feel they ""have given too much"" to settle for anything less than fully expelling the enemy forces. Although freezing the conflict with a cease-fire may have some attraction, Russian President Vladimir Putin is not interested in good-faith negotiations, Haring argued, and Ukrainians see any hypothetical pause in the fighting as only serving the Kremlin's interests. ""They know that Putin is not going to be satisfied with, 'Oh, let's give him Crimea in exchange for peace.' They know that he's going to come back. He'll reconstitute his forces and he'll be back at it,"" Haring said. It's true: Ukrainians are tired, they're exhausted, and they want a normal, stable, safe life,"" Haring said. ""But they are unwilling to give up their land and their territory. This fight for them is existential. If they stop fighting, they will lose their homelands, and they will lose their lives.""","A Ukrainian soldie poses for a portrait, in an undisclosed location near the town of Orikhiv, in the Zaporizhzhia region, on October 1, 2023.ROMAN PILIPEY/AFP via Getty Images
<ul><li>Ukraine's sold… [+4072 chars]",eng,Business Insider,article,GlobalNews
45971d64-15b6-46bc-a38a-a6ebaeac0a65,"By . Rachel Quigley . PUBLISHED: . 07:54 EST, 14 June 2013 . | . UPDATED: . 07:55 EST, 14 June 2013 . A Brooklyn high school teacher escaped jail yesterday after she pleaded guilty to having sex with a 16-year-old student. Erin Sayar, 37, lost her teaching license over the scandal as well as her marriage after her husband filed divorce papers in January and moved out of their Park Slope apartment. Heavily-tattooed Sayar was an English teacher at James Madison High School. When the judge asked her yesterday if she had sex with teenager Kevin Eng she said yes. Married mother: Erin Sayar, 37, turned herself in last June and was charged with rape, criminal sex act, sexual misconduct, and sexual abuse . Marriage over:  Erin Sayar, left, is being divorced by husband Jimmy Lathrop, right, in the aftermath of last year's scandal that she repeatedly slept with a student . 'They stated to me that they don’t want to see the defendant spend time . in jail,' Assistant District Attorney Serena Horowitz said, implying . that Eng no longer has hard feelings toward Sayar. 'The complainant and his family are amenable to the offer,' the New York Post reports. Sayar was arrested last May and charged with 50 counts of statutory rape and sexual abuse. Authorities said that the 37-year-old . had both oral sex and intercourse with the teen at least eight times in . her SUV and in her office at the school. She is also said to have plied the teen with marijuana which she keeps hidden in her filing cabinet. The mother-of-one was supposed to be tutoring the footballer in her office . while his teammates were using the weight room next door. The school found out about the alleged sexual relationship when Kevin's girlfriend became suspicious last November. Allegations: She pleaded guilty to having sex with 16-year-old pupil Kevin Eng in her office at James Madison High School . Chaos: Numerous news crews surrounded Sayer (center) as she left court last June with husband Jimmy Lathrop (second from front) walking in front of her . Consequences: Sayer has been placed on 10-years probation and may have to sign as a sex offender for the rest of her life . After hacking Eng's Facebook account, . the girl found messages he had sent to Sayar which read, 'I love you so . much' and 'I always loved you, since last year'. Sayar replied: 'Oh no - I’m not putting myself out there again. I made that mistake last night and you couldn’t handle it.' Despite this, the teacher gave the boy her mobile number and ordered him to delete their conversations. Devastated, the girl informed school officials of the pair's exchanges, and confronted her boyfriend. The New York Post reports that the lovers exchanged an incredible 3,856 text messages over a 17-day period in December, an average of 227 per day. One midnight tryst apparently saw Sayar pick the boy up from his house in her car. 'Eventually, they began kissing and then engaged in sexual intercourse and oral sex inside the SUV,' the report said, adding that the boy had described tattoos on intimate parts of Sayar’s body. The sordid allegations are not the first to hit James Madison High School, christened 'Horndog High' after its past sex scandals. Language teachers Cindy Mauro and Alini Brito were dismissed from their posts after an alleged lesbian romp in a school classroom in November 2009 - a claim they both denied. Prior to that, 29-year-old English teacher Craig Roffman was sacked and arrested in 2005 after he was found emailing child pornography.","Alleged affair was uncovered last year when the 16-year-old's girlfriend hacked his Facebook account .
Teacher Erin Sayar allegedly exchanged an astonishing 3,856 text messages over a 17-day period with her student .
Husband Jimmy Lathrop filed divorce papers and moved out of their shared Park Slope apartment in January .",eng,CNN,article,DialyNews
58014592-ebe2-45c8-93b0-3ff6513150db,"(CNN Student News) -- September 3, 2014 . We're bringing you a lot of international news this Tuesday, covering an attack on terrorists in Somalia and an attack by terrorists in the Middle East. We take a look at NATO and what is meant by ""collective defense."" We'll also tell you why President Obama is making a stop in Estonia, and we'll examine some history and the potential future as it relates to Russia's military. On this page you will find today's show Transcript and a place for you to request to be on the CNN Student News Roll Call. TRANSCRIPT . Click here to access the transcript of today's CNN Student News program. Please note that there may be a delay between the time when the video is available and when the transcript is published. CNN Student News is created by a team of journalists who consider the Common Core State Standards, national standards in different subject areas, and state standards when producing the show. ROLL CALL . For a chance to be mentioned on the next CNN Student News, comment on the bottom of this page with your school name, mascot, city and state. We will be selecting schools from the comments of the previous show. You must be a teacher or a student age 13 or older to request a mention on the CNN Student News Roll Call! Thank you for using CNN Student News!","This page includes the show Transcript .
Use the Transcript to help students with reading comprehension and vocabulary .
At the bottom of the page, comment for a chance to be mentioned on CNN Student News. You must be a teacher or a student age 13 or older to request a mention on the CNN Student News Roll Call.",eng,CNN,article,DialyNews
280b1ab5-418d-4415-a51a-35a66404254c,"The Federal Reserve doesn't want Americans thinking an interest rate cut is coming anytime soon. On Wednesday, the nation's central bank announced it would becontinuing its pause on interest rates hikes in November, following the pause in September. Federal Reserve Chair Jerome Powell said this decision was made following thepositive inflationand employment data over the past month, but when it comes tointerest rate cuts, he said the issue isn't even up for discussion right now. ""We're not talking about rate cuts. We're still very focused on the first question, which is, have we have we achieved a stance of monetary policy that's sufficiently restrictive to bring inflation down to 2% over time sustainably? That is the question we're focusing on,"" Powell said during the press conference after Wednesday's decision. ""The next question will be, for how long will policy remain restrictive? And what we said there is that we'll keep policy restrictive until we're confident that inflation is on a sustainable path down to 2%,"" he said. While he did not indicate whether the Federal Open Market Committee will choose to increase interest rates during its next meeting in December, Powell emphasized that the Fed is ""proceeding carefully"" as it determines its next move to fight inflation. ""The risk of doing too much versus the risk of doing too little are getting more close to balance,"" Powell said, also noting that the committee still does not forecast a recession right now. Part of the uncertainty moving forward comes from conflicts abroad. Powell said the Fed will continue to monitor the economic implications of the ongoing wars in Israel and Ukraine, also noting that apotential government shutdownafter November 17 poses a risk to the economy. Democratic Rep. Brendan Boyle, ranking member of the House Budget Committee, said in a statement that ""the Fed is right to continue the pause in interest rate hikes"" but also ""must avoid a costly overcorrection that could threaten this progress."" ""House Republicans must start doing their jobs by keeping the government open and delivering the emergency funding we need to lower costs, provide disaster relief, and support our allies around the world,"" he added.","Federal Reserve Board Chairman Jerome Powell speaks during a news conference after a Federal Open Market Committee meeting on November 1, 2023 at the Federal Reserve in Washington, DC. Kevin Dietsch/… [+2575 chars]",eng,Business Insider,article,GlobalNews
4b0fccf7-6e69-4951-be4c-5c4f28816494,"(CNN) -- A mandatory evacuation was issued Saturday for a southwestern Illinois town threatened by the rain-swollen Mississippi River, an order that was issued as the U.S. Army Corps of Engineers weighed whether to blow up a levee and flood rural farm communities to save the town. Heavy rains have pushed the river to near-record levels, putting pressure on a tributary system that began buckling days earlier when a levee failed and flooded a handful of rural towns in southeastern Missouri. ""I know that the price being paid is high,"" said Maj. Gen. Michael Walsh of the Army Corps of Engineers, who told reporters during a briefing that he had flown over a number of the affected communities. With more rain predicted and the deterioration of a levee near Cairo, Illinois, the town's mayor, Judson Childs, ordered his 2,800 residents to leave by midnight. Walsh told reporters that a decision whether to blow a 2-mile hole in the levee to save Cairo will be dictated by the conditions. ""The decision clock has been rolling,"" he said. But the decision whether to blow up the levee has pitted Illinois and Missouri against one another in recent days, with Missouri filing a federal lawsuit to block the Corps. Illinois joined the Corps as a defendant. A federal judge ruled Friday against Missouri, saying a 1928 law permitted the breach of a levee to ease pressure on the river. Caught in the middle, though, are residents on either side of the river, which threatens to swallow communities in Missouri and Illinois. ""People are losing their jobs. They're losing their homes. They are losing the beds they sleep in at night. All because of this flooding,"" said Aaron Mitchell, 48, who worries breaching the levee could overwhelm smaller tributaries that could flood his home. Mitchell is also concerned about where the water released under the Corps' plan would go since much of the land in the area is already under water because of heavy rains. ""Where is all that water going to go?"" he said. The plan calls for engineers to use explosives to breach the Birds Point-New Madrid levee, flooding 130,000 acres of Missouri farmland that has been designated as a flood plain. About 90 families who live in the area have already been evacuated, Missouri officials have said. Illinois and Missouri have called out hundreds of National Guard soldiers to help evacuate communities and protect vacated communities. But while government officials were divided by the decision to breach the levee, residents on both sides of the river appeared to be pulling together. Families forced to flee were being offered shelter in area hotels and at local churches, according to county officials. A car dealership in Sikeston, Missouri, was allowing residents forced to leave their homes to store furniture and other personal belongings in buildings on their lot, while some restaurants in the area were providing food to the displaced. ""Everybody is pulling together,"" Mitchell said. While Walsh said a final decision has not been made to breach the Birds Point-New Madrid levee, he has begun preparations by ordering barges that would be used in the operation to move toward the levee. Engineers have reported sand boils and seepage at a number of levees near the confluence of the Ohio and Mississippi rivers, a condition that Walsh said also threatens the integrity of the Mississippi River and Tributaries Project -- the world's largest flood control project. ""There is water in places where we have never ever seen it before,"" Walsh said. Engineers have warned that should the rising waters of the Mississippi River overwhelm the entire flood control project, it could deluge cities, destroy crops, destroy businesses and paralyze river transportation.","Mayor orders evacuation of Illinois town as river rises .
U.S. Army Corps of Engineers considers blowing hole in levee to ease pressure on river .
Residents on either side of the river are caught in the middle .",eng,CNN,article,DialyNews
d85fdd7b-0246-40a7-a017-fa76d9854e03,"NEW DELHI: Despite battling severe cramps, star allrounder Glenn Maxwell smashed an astonishing double century as Australia secured a thrilling three-wicket victory over Afghanistan at Mumbai's Wankhede Stadium on Tuesday. Maxwell's incredible unbeaten innings of 201 from 128 balls propelled the five-time champions Australia into the semi-finals.Maxwell, who hit 21 fours and 10 sixes in his knock, took to 'X' (formerly Twitter) and posted a special message. ""Pretty overwhelmed with all the love. Thank you so much to everyone that has sent messages. Pat Cummins was amazing out there! Sorry I knocked back a couple. Time to get back to dad duties,"" Maxwell wrote. In September, Maxwell and his wife, Vini Raman, were blessed with a baby boy and named him Logan Maverick Maxwell.Australia's first double-century maker in ODIs, Maxwell also became the first batsman to reach 200 during an ODI chase.Australia vs Afghanistan: Glenn Maxwell's 'Superhuman' innings seals nail-biting victory over Afghanistan for AustraliaThe Australian also became the third player to score 200 at a World Cup, following Chris Gayle's 219 against Zimbabwe in 2015 and Martin Guptill's 237 not out against West Indies in 2015.Australia, who became the third team, after India and South Africa, to enter the semis, will now face Bangladesh on November 11 in Pune.Watch ICC World Cup 2023: Maxwell's double ton takes Australia to World Cup semifinals against Afghanistan",Australia vs Afghanistan: Glenn Maxwell's 'Superhuman' innings seals nail-biting victory over Afghanistan for Australia,eng,The Times of India,article,GlobalNews
